song_id,song_name,video_id,author,message,published_at,like_count,language
771172,,njKdvdYQ-xE,@buttercupcakey4,THIS IS SO FIRE utau teto appreciation🙏🙏,2025-04-03T15:04:02Z,4,it
771172,,njKdvdYQ-xE,@lloxtanridges3010,"I don't speak japanese, so I don't understand any of the lyrics, but this is based off of the ""Who's that pokemon?"" segment from the show, right?",2025-04-03T14:55:25Z,43,en
771172,,njKdvdYQ-xE,@イカヤキ69,3:28 関係ないけど「やってやるぜ！」みたいなポーズなのに一問も答えられてないメタモンかわいい,2025-04-03T14:45:42Z,1,ja
771172,,njKdvdYQ-xE,@menateto,"どの場面もポケモン要素入ってて
好きィ😊",2025-04-03T14:33:29Z,1,ja
771172,,njKdvdYQ-xE,@Bóbr-villan-type-x,This is peak!!!,2025-04-03T14:01:49Z,0,en
771172,,njKdvdYQ-xE,@meowy.123,NEW BANGER FROM 32KI YESSSSSS,2025-04-03T13:44:21Z,2,de
771172,,njKdvdYQ-xE,@4DTo-mas,カリンさんの名言が入ってるのすこ,2025-04-03T13:41:27Z,0,ja
771172,,njKdvdYQ-xE,@L_scarletS,ポケポケモン,2025-04-03T12:47:21Z,0,ja
771172,,njKdvdYQ-xE,@ginmugi0825,世の中にはまだまだ知らないミクテトの神曲がある,2025-04-03T12:42:10Z,4,ja
771172,,njKdvdYQ-xE,@結-v7m,しんきょくきちゃーーー,2025-04-03T12:26:36Z,2,ja
771172,,njKdvdYQ-xE,@仙女見習い,Sukiだ☆,2025-04-03T12:25:43Z,1,fi
771172,,njKdvdYQ-xE,@Encalladojan,yooo new 32ki song🤑,2025-04-03T12:10:15Z,1,tl
771172,,njKdvdYQ-xE,@hahaw6p5oqktzotsy60d,Genius not dead glad to see!!!,2025-04-03T11:39:54Z,1,af
771172,,njKdvdYQ-xE,@Kila_kit-h3w,I came here before it come popular 😂,2025-04-03T11:39:15Z,1,en
771172,,njKdvdYQ-xE,@usai743,好きなやつ×2はやべぇ,2025-04-03T11:27:37Z,0,ja
771172,,njKdvdYQ-xE,@ポケモン廃人-q4t,ｳﾜｧｧｧｧｧ！初音ミクとメタモンだｧｧｧｧ（どっちも推し）,2025-04-03T10:58:03Z,1,ja
771172,,njKdvdYQ-xE,@みかな1124,"うわ…ポケモンやん😂
めっちゃ嬉しい😊",2025-04-03T10:49:43Z,1,ja
771172,,njKdvdYQ-xE,@KyaGlitchyGhast96,"Another day another banger from 32ki (I guess-)

And it's Pokemon :D",2025-04-03T10:33:33Z,1,en
771172,,njKdvdYQ-xE,@urlocal_mafuyufan,omg new song!,2025-04-03T10:13:46Z,1,tl
771172,,njKdvdYQ-xE,@lemontaru-sabu,まさかのべんざかばー登場とはねw,2025-04-03T09:39:14Z,1,ja
771172,,njKdvdYQ-xE,@錢虹語,下次可以做瑪利歐嗎？,2025-04-03T09:31:03Z,1,ko
771172,,njKdvdYQ-xE,@メンダコとゲーム実況,HarpyENDでよかった,2025-04-03T09:28:41Z,0,ja
771172,,njKdvdYQ-xE,@Kaitou-10,メタモンミク可愛い💕,2025-04-03T09:28:16Z,1,ja
747458,,4UnFgCK8bxM,@skyghostteto,Sigh.. please check out my other content. I'm not a weirdo.,2025-02-20T13:15:32Z,1497,en
747458,,4UnFgCK8bxM,@random_persons01,"why is the video location ""Epstein Island""",2025-06-03T03:48:17Z,0,en
747458,,4UnFgCK8bxM,@四国の鉄道チャンネル,2:33 ここら辺から好き,2025-06-02T22:32:32Z,0,ja
747458,,4UnFgCK8bxM,@Mossycat_68,"2:55  if you look at the captions in English, they are saying she wants it (I’m not saying) and (I’m not saying), so yes, we’re not being dramatic, this is going against English guidelines.",2025-06-01T21:57:16Z,0,en
747458,,4UnFgCK8bxM,@Unexpected546,WTF,2025-06-01T19:17:47Z,0,sw
747458,,4UnFgCK8bxM,@Unexpected546,……….؟؟؟؟؟؟,2025-06-01T19:17:39Z,0,unknown
747458,,4UnFgCK8bxM,@IcyPoppsicle,OMG THE REFRENCES NEAR THE END???? i smell......TETO,2025-06-01T12:16:53Z,0,sv
747458,,4UnFgCK8bxM,@Shadow._2ndchannel-Yaur,What kind of language-,2025-05-31T20:08:30Z,1,en
747458,,4UnFgCK8bxM,@takuhoSub,"「雑魚」の訳は""Noob""が一番無難なのかな",2025-05-31T03:04:45Z,0,ja
747458,,4UnFgCK8bxM,@ぽんぽん-g6g,翻訳が雑魚すぎて消えたが復活した,2025-05-30T22:01:10Z,0,ja
747458,,4UnFgCK8bxM,@MasterUIVegito,sounds better than the neru version ngl,2025-05-30T19:28:10Z,4,en
747458,,4UnFgCK8bxM,@Sora47300,Just a normal Roblox Chat,2025-05-30T10:59:08Z,0,en
747458,,4UnFgCK8bxM,@fanda54r,This is the better version.,2025-05-29T16:55:53Z,3,en
747458,,4UnFgCK8bxM,@LuparCh,¿Cuándo dejarán en paz a Channel por sus animaciones? ... digo yo,2025-05-29T13:25:48Z,0,es
747458,,4UnFgCK8bxM,@Yukari-b2g,ネル……,2025-05-28T12:05:13Z,0,ja
747458,,4UnFgCK8bxM,@eja2627,"Kinda unfortunate this got replace, but at least in the new one we got Triple baka Back and Neru got her official song",2025-05-27T07:50:02Z,0,en
747458,,4UnFgCK8bxM,@よこのかわ,楽曲としてのクオリティえぐすぎて毎回両手をあげながら泣き顔一歩手前でばかノッてるんだけど静かになったときに「変態」って鮮明に聞こえて真顔になるからサウナだと思ってる,2025-05-23T22:30:48Z,4,ja
747458,,4UnFgCK8bxM,@Anime_zukidayo,"初めてフルで聴いた！
これが本家ではもう聞けないの悲しすぎる…",2025-05-22T06:05:40Z,6,ja
747458,,4UnFgCK8bxM,@fantomas1770,same people who goon to blue archive get mad about cute and funny song smh,2025-05-21T13:16:20Z,6,en
747458,,4UnFgCK8bxM,@Wins0n,i wondered where the original song by windy girl went thanks for the reupload,2025-05-19T17:57:52Z,7,en
747458,,4UnFgCK8bxM,@babyrosecc8065,0:55,2025-05-18T09:04:36Z,0,unknown
747458,,4UnFgCK8bxM,@BYE-z8m,Its fire but uncomfortable to hear at the same time,2025-05-18T08:44:51Z,1,en
747458,,4UnFgCK8bxM,@さとみ推しA,作ってない人が文句を言うべきじゃないよ、文句を言うなら自分で作ってみな,2025-05-17T22:17:23Z,1,ja
747458,,4UnFgCK8bxM,@combotiger847,why do ppl have to make the age of the voice provider canon to the actual vb like they only used yuki cuz her voice sounds nice 😭🤚,2025-05-17T01:05:07Z,2,en
747458,,4UnFgCK8bxM,@Marcius-kx5nm,Love this song ❤thanks for reupload,2025-05-17T00:41:07Z,0,en
747458,,4UnFgCK8bxM,@sr.H457,zako zako ZXAKOZAKOZAKO 🔥,2025-05-15T01:51:17Z,0,sl
747458,,4UnFgCK8bxM,@V4rr3ps1l0n,still donno why ppl be hating this banger,2025-05-15T01:25:53Z,4,en
747458,,4UnFgCK8bxM,@claudzy,"Ok so after hearing this song, apparently its about her shaming ur dick size? Correct me if im wrong 😭💔",2025-05-14T13:40:51Z,0,en
747458,,4UnFgCK8bxM,@Kcboy225,Hmm yes. japanese people arguing 🍿,2025-05-14T13:38:21Z,0,en
747458,,4UnFgCK8bxM,@mistylakey,Bros calling me noob,2025-05-14T07:37:37Z,0,en
747458,,4UnFgCK8bxM,@the_spectre_0727,"How are people gonna complain about this, when ""Nice try"" is actual lolibait. I seriously do not understand.",2025-05-13T15:45:33Z,0,en
747458,,4UnFgCK8bxM,@maximum1850,一神教には難しいよね…,2025-05-13T13:52:33Z,0,ja
747458,,4UnFgCK8bxM,@fantomas1770,"the best version, hoes mad",2025-05-13T12:25:53Z,4,en
747458,,4UnFgCK8bxM,@Diwhygaming,wtf EPSTEIN ISLAND🤣🤣,2025-05-12T15:08:28Z,1,en
747458,,4UnFgCK8bxM,@creijillsama2701,I honestly think this version's better 030 I love Neru more thooo wifhdjejd,2025-05-11T13:43:38Z,0,en
747458,,4UnFgCK8bxM,@Noct_Nano,私は欧米のファンだが、論争があると思われるため、今回初めてオリジナルのMVを見たことを伝えたかった。一番問題なのは、現実とフィクションの区別がつかず、道徳的に優れているように見せるために、厄介だと思われる作品に反対するカジュアルなファンがいることだ。実のところ、私たちも彼らの行動にはうんざりしている。,2025-05-10T07:55:23Z,4,ja
747458,,4UnFgCK8bxM,@魚虎-t1b,無断転載に感謝する日が来るとは…ありがとう…,2025-05-09T13:13:40Z,2,ja
747458,,4UnFgCK8bxM,@FlowerInGlasses,why did it get deleted thoug,2025-05-09T12:25:42Z,1,en
747458,,4UnFgCK8bxM,@Fajri66652,I like akita neru version❤❤😊,2025-05-09T06:47:02Z,0,et
747458,,4UnFgCK8bxM,@nomelitoarquillano7454,a word of advice; please DO NOT show this to a gundam fan they'll go nuts for the ZAKU...or just the XEKU?,2025-05-08T11:01:34Z,1,en
747458,,4UnFgCK8bxM,@TomieNightFever,"Okay, so wait. People are okay with Toya Aoyagi and Akito Shinonome singing Ifudoudou, alongside An and Kohane singing Pa.III Sensation, but then this crosses the line? Aren't their in-game ages like, I don't know, 16-17? Ifudoudou is clearly s3xually oriented beyond just hints, while this just has some things that *could* be interpreted in many ways, and mainly in a SFW work way at that. People, if you want to complain about something and make a difference, use that in politics or in a way that helps prevent child abuse or something. Maybe donate to a charity or something? Just don't make this, out of all the possible things, the pinacle of your problems...",2025-05-07T20:03:06Z,5,en
747458,,4UnFgCK8bxM,@brothermoon144,"Song:bad habit
Artist:Steve lacy",2025-05-07T12:32:39Z,0,en
747458,,4UnFgCK8bxM,@Mr-entel,"amo esta version. osea, la nueva version me gusta, pero me gusta mas esta. yo no se  porque lo cambiaron.",2025-05-07T00:16:46Z,3,es
747458,,4UnFgCK8bxM,@MySafeVideoAA,*😳*,2025-05-06T16:17:15Z,0,unknown
747458,,4UnFgCK8bxM,@難波拓実,囃し立てる！,2025-05-06T11:03:36Z,0,ja
747458,,4UnFgCK8bxM,@Rebzyyx4LIFE,Devon this is cool 😢,2025-05-05T10:51:56Z,0,en
747458,,4UnFgCK8bxM,@MMTT_official,彰晃彰晃彰晃彰晃彰晃　に聞こえた,2025-05-04T13:55:48Z,1,ja
747458,,4UnFgCK8bxM,@金子しゅうや,2:40 ここから 2:50 ここまでめっちゃ好き,2025-05-04T06:26:46Z,1,ja
747458,,4UnFgCK8bxM,@Youlittlebestie,People would love this in 2020 lowkey,2025-05-03T14:09:14Z,1,en
747458,,4UnFgCK8bxM,@DEXPRAX,Thanks,2025-05-03T10:47:34Z,1,en
747458,,4UnFgCK8bxM,@qussadal_official,Style looks like Channel's style..,2025-05-03T07:27:00Z,0,no
747458,,4UnFgCK8bxM,@Lijing-e1u,ミ　ナ　カ　ワナｲストラｲの優しいバージョン,2025-05-03T03:24:16Z,0,ja
747458,,4UnFgCK8bxM,@bestlayton,Y⊑⟒⌰⌰⍜,2025-05-02T20:45:19Z,0,unknown
747458,,4UnFgCK8bxM,@Mamainer,It's a pity that it was removed. I like it more than the new one.,2025-05-02T17:08:27Z,3,en
747458,,4UnFgCK8bxM,@Jyfinxzh,this is a very good song🌟,2025-05-02T15:54:11Z,1,en
747458,,4UnFgCK8bxM,@slowsleepsad,american tourists ruining everything once again,2025-05-01T22:33:17Z,11,en
747458,,4UnFgCK8bxM,@_Sparky144,"I really regret my previous comments about this song, especially the ones about the harassment. I wish I never interacted with any of the discourse. I'm really happy almost nobody's speaking about this song anymore.",2025-05-01T17:32:55Z,1,en
747458,,4UnFgCK8bxM,@maximum1850,本当に海外様にはまだ日本は早いので、神を崇めててください。,2025-05-01T14:42:37Z,1,ja
747458,,4UnFgCK8bxM,@harrishizaruddin,whoever complained the original version for being explicit is truly zako.,2025-05-01T13:20:03Z,10,en
747458,,4UnFgCK8bxM,@55e80,MV、音楽ともに良い作品だ。,2025-05-01T04:52:14Z,1,ja
747458,,4UnFgCK8bxM,@IHaveBeenFederaIloiloMiguelAlt,https://youtu.be/f3Lf3Si_q8E?si=DcQakuIHhBasDuoT,2025-04-30T12:51:55Z,2,unknown
747458,,4UnFgCK8bxM,@夢見ぴい,これがダメだったらみむかうわもダメなのでは？,2025-04-30T06:10:26Z,3,ja
747458,,4UnFgCK8bxM,@astergh0st,"guys ignore the people complaining abt this in the comments, they jus want attention ..",2025-04-30T05:25:52Z,20,en
747458,,4UnFgCK8bxM,@Tempest27,Conquest même brought me here,2025-04-29T17:25:02Z,5,fr
747458,,4UnFgCK8bxM,@eto-sanzunokawa,こんなに煽ってはいるけど、本当は構って欲しかったり嫌って欲しくないって思うと可愛い,2025-04-29T12:41:06Z,2,ja
747458,,4UnFgCK8bxM,@user-ud1gl5xp3e,Japanese people really need to stop listening to tourists and not give a shit,2025-04-28T16:57:23Z,12,en
747458,,4UnFgCK8bxM,@unknownshrubfr,some people are still schizophrenic wow,2025-04-28T07:29:50Z,5,en
747458,,4UnFgCK8bxM,@OhitsONnow,Whats with the fish?,2025-04-27T16:44:38Z,3,en
747458,,4UnFgCK8bxM,@James-n1w2t,"무서워서 저 캐릭터 쓰겠냐?
가서 동요나 부르게 해라",2025-04-27T12:06:41Z,2,ko
747458,,4UnFgCK8bxM,@carrots112,😭,2025-04-27T12:06:32Z,3,unknown
747458,,4UnFgCK8bxM,@Qwolfu,here cuz akita neru hasnt sauce in his voice and kaai yes 💔,2025-04-25T15:39:21Z,5,en
747458,,4UnFgCK8bxM,@TGO-25,Ah yes... the superior version,2025-04-25T12:23:12Z,6,en
747458,,4UnFgCK8bxM,@yeshayah7657,KAAI YUKI IS 9-,2025-04-25T11:09:53Z,1,id
747458,,4UnFgCK8bxM,@swintou,"1:23
めっちゃ好き",2025-04-25T05:48:20Z,0,ja
747458,,4UnFgCK8bxM,@Mewisverycute-33,は？2ヶ月前？,2025-04-25T04:33:55Z,0,ja
747458,,4UnFgCK8bxM,@Mewisverycute-33,やっぱりざこと言えばこっちだよな（確信）,2025-04-25T04:31:39Z,0,ja
747458,,4UnFgCK8bxM,@Snowy-u1qq,this is horrible for a MINOR!!!,2025-04-24T22:11:05Z,0,en
747458,,4UnFgCK8bxM,@Axetive-Luci,"controversies aside, i honestly prefer Akita Neru over Kaai Yuki. i feel like Neru's voice is somewhat higher and it fits the beat very well, Kaai Yuki had a lower voice perfect for songs with a slow beat. animation? Neru, mostly because of the trio (Teto-Miku-Neru)",2025-04-24T08:51:40Z,3,en
747458,,4UnFgCK8bxM,@EllenJoe_is_my_virtual_wife,"At the very least, it's nice to see Neru again",2025-04-24T03:55:15Z,1,en
747458,,4UnFgCK8bxM,@ChaNtl113,This is fire!!!! LOVE THIS,2025-04-23T23:11:57Z,1,en
747458,,4UnFgCK8bxM,@MalioJitenburo-Donutxx,Why is there censored parts,2025-04-23T06:04:43Z,2,en
747458,,4UnFgCK8bxM,@Geladeira_Electrolux_Frostfree,"i'm not a weirdo or anything, BUT i ngl the art is kinda cute btw",2025-04-23T03:45:34Z,2,en
747458,,4UnFgCK8bxM,@narutohsasukeh518,Yea ngl being in the community for a long time I can confidently say people just have to go outside even in the scenario they are obscenely vulgar it doesn’t matter as it’s just a song. Most importantly she isn’t real this got blown out of hand by people who always try to be on the “right” side of history instead of letting things be as they are,2025-04-22T22:43:20Z,2,en
747458,,4UnFgCK8bxM,@nyaaanii,"a lot of people hate on this song, and i get that this is a CHILD singing a suggestive song, but we should embrace other vocaloids singing this. why they chose a child? who knows, maybe its just a f3t!sh. but we can like the song and listen to it in different ways, not supporting the creator and this stupendous song!! :d",2025-04-22T02:20:17Z,2,en
747458,,4UnFgCK8bxM,@요룡인,"Miku's polar fandom, don't foment jealousy and disgust with other vocaloids. Evidence is being found that you have started a big denigrating of Yuki and Teto, who have recently started to pop up",2025-04-21T18:56:51Z,2,en
747458,,4UnFgCK8bxM,@JaiqjanAinua,1:43 他の言葉は無感情か心地良いくらいなのにこの言葉だけ火力高すぎる,2025-04-21T12:50:41Z,5,ja
747458,,4UnFgCK8bxM,@Khari-gz2nl,やったー！大好き❤,2025-04-20T23:43:18Z,1,ja
747458,,4UnFgCK8bxM,@ねむとみんつ,字幕付けると♡ついてるの死ぬw,2025-04-20T07:29:36Z,0,ja
747458,,4UnFgCK8bxM,@yan8191,I can see why those tourists are furious,2025-04-19T17:57:56Z,0,en
747458,,4UnFgCK8bxM,@NABé-h8t,"idk i think IF this video actually have sexual problem (since the character is dressed as a teenagers ig),i think it is still ok,teenagers or even kids do sex joke all the times,especially teenagers",2025-04-19T16:33:27Z,0,en
747458,,4UnFgCK8bxM,@windpipebreakr,"2:56 this song is actually so good.. the tuning is amazing imo. But this is just weird, why would you draw a 9 year old character in those poses☹️ now i see why it got criticized! And then the captions on this part. absolutely DISGUSTING. it makes me mad looking at it",2025-04-19T15:41:59Z,2,en
747458,,4UnFgCK8bxM,@marertk5248,"Let's appreciate the references in here
1.- Mesmerizer art Style
2:18 lag train
2:21 kyu kurarin
2:22 alien alien & planet loop
2:24 override
2:26 kyoufuu all back

1:39/3:26 probably are references too (but i don't know from where lol)",2025-04-19T14:33:56Z,1,en
747458,,4UnFgCK8bxM,@JustANormal-YTchannel,"This was a nothing burger but the new one is also great, it has the yellow one",2025-04-19T12:07:00Z,0,en
747458,,4UnFgCK8bxM,@Chiara-xdxd,2:19 whoaaaaa a lot of references,2025-04-18T13:42:19Z,1,en
747458,,4UnFgCK8bxM,@Wertyber,1:59 whoever made the captions definitely put in the work and hours into this man,2025-04-18T13:10:51Z,78,en
747458,,4UnFgCK8bxM,@masaya3840,2:19 こっからボカロ曲なのすご,2025-04-17T21:45:12Z,1,ja
747458,,4UnFgCK8bxM,@sw-fast,"I'm glad Cast has been drawing a good bit of Yuki (the official design at that, with the randoseru) lately.",2025-04-16T18:16:06Z,7,en
747458,,4UnFgCK8bxM,@absolutefailure,"in short, the real perverts are the ones who thought of this song as sexual in the first place 🥀",2025-04-16T14:26:14Z,7,en
747458,,4UnFgCK8bxM,@ReaIWakGood,"It is contradictory that the Lollikami Requiem is controversial in that it is the child voice of a person who became an adult years ago while cheering.

ロリシン・レクイエムには歓呼しながら、すでに数年も前に大人になった人の子供時代の声だと論争が起きるのは矛盾です。",2025-04-16T10:41:30Z,0,en
747458,,4UnFgCK8bxM,@tabtais6119,This is what I've been hearing everyone complain over???? Calling it l0lic0n bait?????? It's literally just a school crush 😭,2025-04-13T20:09:00Z,54,en
747458,,4UnFgCK8bxM,@Your_freind_chance,Ngl I love this song thanks for making it,2025-04-13T13:46:30Z,0,en
747458,,4UnFgCK8bxM,@ManioqV,"Tinfoil hat theorists: ""and here, she insults his dick size""

Bro, that's just childish insults. Learn to be normal.",2025-04-13T08:55:25Z,3,en
747458,,4UnFgCK8bxM,@SearchGemini,なんでこんな神曲が消されたんだ？,2025-04-12T22:15:37Z,2,ja
747458,,4UnFgCK8bxM,@yumekox6h,Why eng sub was noob😭,2025-04-12T17:05:07Z,3,af
747458,,4UnFgCK8bxM,@MitsuriKanroji-j4v,I want someone to repost this without the MV (music video) because I feel even more weird listening to this with the MV,2025-04-12T15:51:34Z,1,en
747458,,4UnFgCK8bxM,@kouwooikakete,"変なことを想像してる海外ニキ
「何想像してんの超キモイんだけど。」",2025-04-12T10:20:03Z,35,ja
747458,,4UnFgCK8bxM,@Emmanuel-b2g,くそ、なんで日本人はいつもYouTubeで面白いコメントを書くんだ？,2025-04-11T22:35:09Z,2,ja
747458,,4UnFgCK8bxM,@pigeondriver2008,what's wrong with it?,2025-04-11T13:30:34Z,4,en
747458,,4UnFgCK8bxM,@pizzatowerfan102,"To be fair, they probably used Google translate",2025-04-11T12:06:48Z,0,en
747458,,4UnFgCK8bxM,@AbyssalRain37,あー。実妹感,2025-04-11T07:12:07Z,1,ja
747458,,4UnFgCK8bxM,@IWADsarecool,"You know what that means.
FISH",2025-04-11T04:42:55Z,2,en
747458,,4UnFgCK8bxM,@greggg04,"this one is way better imo, it has some references to other cool songs that the new one doesnt.... also the vocals sound way better xd",2025-04-10T09:24:02Z,5,en
747458,,4UnFgCK8bxM,@autoxy57,some people just have too much free time,2025-04-09T04:10:53Z,0,en
747458,,4UnFgCK8bxM,@barbarayanez9224,"gracias por pasar esta version original del video musical, para mi exageraron",2025-04-09T03:54:58Z,1,es
747458,,4UnFgCK8bxM,@領域展開灰の怪物,"日本は外国と違ってロリやショタに寛容な国なのを忘れてはいけない
二次元ならロリの性的搾取は許されるんだ",2025-04-08T18:06:25Z,5,ja
747458,,4UnFgCK8bxM,@narkformost867,you moraltrannies killed it.,2025-04-08T17:24:07Z,4,en
747458,,4UnFgCK8bxM,@alicanozturk1360,"if ur all so disappointed in how people are apparently “misunderstanding” the imagery in the song, pls explain the shots at 2:54 cuz… with the way the song has been up to this point, it looks kinda self-explanatory ngl",2025-04-07T16:43:45Z,1,en
747458,,4UnFgCK8bxM,@Pinkamina666,I like this version better❤,2025-04-06T05:30:08Z,1,af
747458,,4UnFgCK8bxM,@eatmoyashi,"批判してた海外の意識高い系(笑)さん方、相変わらずキツい価値観の押し付けがお上手なことで😢
日本への説教よりもまずご自身の国を省みてね",2025-04-05T21:13:48Z,8,ja
747458,,4UnFgCK8bxM,@bearpinkcute1248,"That original is come  month ago
The new one come just 3 weeks",2025-04-05T16:34:38Z,0,en
747458,,4UnFgCK8bxM,@carnifexprincipium5586,In Japanese this song is fire though,2025-04-05T14:43:38Z,1,en
747458,,4UnFgCK8bxM,@carnifexprincipium5586,Waot but shes not even the right age though?,2025-04-05T10:53:51Z,1,en
747458,,4UnFgCK8bxM,@biggysmals9715,the crash out is hilarious to read,2025-04-05T04:25:50Z,5,en
747458,,4UnFgCK8bxM,@ぴぴちゃん-e6b,歌愛ユキちゃんの声かわいい❤ 1:39 急にどうしたリアルだぞ,2025-04-04T01:50:16Z,11,ja
747458,,4UnFgCK8bxM,@aeeAa-h9n,comment so i can find this song on next yt music account pla ignore,2025-04-03T18:49:50Z,0,en
747458,,4UnFgCK8bxM,@rimakusuma2670,歌愛ユキ,2025-04-03T06:00:34Z,0,ja
747458,,4UnFgCK8bxM,@Nova-dw,"Banger song, I feel bad for the creator though. People have different norms in different cultures, you guys",2025-04-03T04:39:31Z,11,en
747458,,4UnFgCK8bxM,@Sealfish11,It probably is a mistranslation. But c’mon? The video is a bit strange,2025-04-03T03:44:25Z,3,en
747458,,4UnFgCK8bxM,@kulkidz33,im just here cuz the song rocks,2025-04-02T13:22:26Z,2,en
747458,,4UnFgCK8bxM,@jadeifyy,the subtitles are so fast and accurate,2025-04-02T12:02:35Z,1,en
747458,,4UnFgCK8bxM,@Ocefen,0:43 ...Then who was flickering the lights?? NOSFERATUUUU!,2025-04-02T03:07:25Z,0,en
747458,,4UnFgCK8bxM,@Desolane,Reminder that the only people who complain about gatekeeping are the ones who the gate is supposed to keep out.,2025-04-01T11:08:21Z,4,en
747458,,4UnFgCK8bxM,@Desolane,"Westoids when they see an innocent anime girl: ""This is pornography!""",2025-04-01T11:05:51Z,11,en
747458,,4UnFgCK8bxM,@TofUmeko88326,"ユキちゃんの方は幼馴染の男の子をおちょくってる感じがして、ネルちゃんの方は隣の席のオタクくんをおちょくってる感じがする。

キャラによって雑魚って煽ってる相手が変わるのいいね。",2025-04-01T10:50:28Z,1,ja
747458,,4UnFgCK8bxM,@SGTSkylor,"Epstein island is crazy bro, this isnt even blue archive",2025-04-01T02:49:03Z,0,en
747458,,4UnFgCK8bxM,@ThisIsntWonderland..,Can someone PLEASE make a miku cover of this? The melody and lyrics slap but i don’t fw the fact its a kid whose singing it..,2025-03-31T16:39:34Z,0,en
747458,,4UnFgCK8bxM,@IlyTokyoSexWhale,epstein island?,2025-03-31T14:09:27Z,0,af
747458,,4UnFgCK8bxM,@snartboy5000,oh my god ive been listening to this so much that i've begun to hear it even in silence... 😔😭,2025-03-31T04:28:04Z,4,en
747458,,4UnFgCK8bxM,@Isa_Error404,I like her voice<3,2025-03-31T03:30:12Z,3,nl
747458,,4UnFgCK8bxM,@TheoJones-t1o,Guys the fish is a metaphor for dicks...,2025-03-30T18:23:09Z,0,en
747458,,4UnFgCK8bxM,@unextrano9775,文化に基づいた言葉遊びを使用した創造的な形式。全体的に良い曲です。,2025-03-30T15:57:55Z,60,ja
747458,,4UnFgCK8bxM,@TheoJones-t1o,WHY IS EVERYONE DEFENDING THIS ITS A CHILD!!!!!,2025-03-30T03:50:48Z,0,en
747458,,4UnFgCK8bxM,@TheoJones-t1o,What's up with the faces and mattress noises😭😭😭,2025-03-30T02:07:07Z,0,en
747458,,4UnFgCK8bxM,@scy4927,자기우월에 빠진 서양인들은 일본문화 파괴를 멈추고 다양성과 이슬람을 받아들이기를 바란다.😂 그게 서양 백인들의 종착점이자 지향점이다.,2025-03-29T20:13:03Z,3,ko
747458,,4UnFgCK8bxM,@HoshinoAkari_1,Now... I Understand Why This Character Was Controversial In Zako's Song,2025-03-29T14:42:14Z,0,en
747458,,4UnFgCK8bxM,@dice5485,Im gonna be fr I dont really have a problem with kai yuki being gbe voicebank used...?  I mean arent vocaloids JUST instruments thats what ive alwaus thought atleast,2025-03-27T21:40:53Z,10,en
747458,,4UnFgCK8bxM,@フリスク,本来なら他人の曲をあげるのはよくない事なのかも知れんがこれに関しては状況が状況やからなぁ…教育の失敗例の成れ果てどものクソゴミがピーピー騒いだせいで消えたのはマジで不愉快,2025-03-26T17:38:54Z,6,ja
747458,,4UnFgCK8bxM,@seacrustacean,the only part of this song that can be sus is basically 2:55 in the mv....,2025-03-26T16:34:38Z,0,en
747458,,4UnFgCK8bxM,@randominfected1924,This doesn't seem suggestive at all. Maybe it's because of the music video 2:51,2025-03-26T05:38:06Z,2,en
747458,,4UnFgCK8bxM,@krytoucugan228,"i understand why people are hating but cmon, as long as it sounds good its fine",2025-03-25T18:03:53Z,3,en
747458,,4UnFgCK8bxM,@KngJaxion,"I hate being an American😔 The rest of this country is too soft and think they know everything about other cultures it honestly pmo. Ain't nothing ""sexual"" about this song",2025-03-25T11:40:17Z,11,en
747458,,4UnFgCK8bxM,@mineshaft156,Thank you very much for summarizing it. I liked the song without seeing the lyrics🙇,2025-03-24T20:58:56Z,2,en
747458,,4UnFgCK8bxM,@decapitatedpigeon,私は日本語が話せないので、翻訳者を使っています。 このコメントは、状況に混乱している日本人に対処するためのものです。外国人は歌の意味に怒っていません、彼らは怒っていますKaai Yukiが9歳の女の子によって声をかけられているので。 この曲には性的なアンダートーンがあり、性的なアンダートーンの曲が本質的に9歳の子供によって声が出されるのは奇妙だと彼らは考えています。,2025-03-24T10:03:14Z,3,ja
747458,,4UnFgCK8bxM,@ユーミン-d1r,これういちゃんが歌ったらどうなるんだろう……,2025-03-24T09:37:05Z,1,ja
747458,,4UnFgCK8bxM,@0luckybutidk,this song is fire but dont mistake me for a goon i jsut like the song  its good,2025-03-24T02:28:49Z,1,en
747458,,4UnFgCK8bxM,@hileldraws,😂What is the song about and oh as if not perverted?,2025-03-23T21:49:29Z,2,en
747458,,4UnFgCK8bxM,@rroblox-l7m,2:59 みむかゥわナイストライ入ってるよね？,2025-03-23T21:33:54Z,0,ja
747458,,4UnFgCK8bxM,@kitamura_motoyasu,"高校生くらいの女の子が男の子を好きになり(幼なじみ？)、大人びたポーズや挑発的な言葉でからかってる
あなたは私がそばにいないと「何もできない雑魚なんだから」
→普段は怒らない男の子(小さい魚)が怒り、女の子を突き放す態度(大きい魚)
→冗談だよ、嫌いにならないで！
→どうにか仲直り
「やっぱり私がそばにいないと駄目なんて、あなたはざこだね」

ってだけの曲じゃないのか",2025-03-23T18:43:23Z,1,ja
747458,,4UnFgCK8bxM,@dekiplus,igual no entiendo nada :V,2025-03-23T17:29:36Z,0,es
747458,,4UnFgCK8bxM,@daydreameuphoria,you should prob use a better translation since the mistranslation was one of the biggest reasons the song got into the controversy it did,2025-03-23T16:31:05Z,11,en
747458,,4UnFgCK8bxM,@croixb.8795,Is this the original version without changes?,2025-03-23T15:56:06Z,1,en
